{fdcb29b3-1493-4820-b043-b17881c71916},{f6d83f96-0876-4a80-99f7-e76d99de188d},problem,array,in imperdiet et commodo vulputate justo in blandit ultrices enim,GHS,/lacus.java:47
{41e968ef-756f-4f35-8384-c514c4fac131},{f6d83f96-0876-4a80-99f7-e76d99de188d},extra credit,Horizontal,orci vehicula condimentum curabitur in libero ut,DCOM,/tempus.h:183
{35d09c96-dc7d-4a97-b46b-d0b4e5a2daa3},{dc3a6e3e-3b5d-45a0-b414-667cbf313e1c},comment,De-engineered,nulla pede ullamcorper augue a,PTH,/quis.cpp:735
{e17adf86-f702-4a06-bc36-f1eaa9cf8617},{90655acd-f50d-4580-991a-d99566aa7802},problem,user-facing,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis,SAP MM,/est.java:479
{8a8920fd-53d1-4df0-aa95-bbb49dc1a6b1},{a476373f-6043-452c-a5f6-1e0477845ac7},extra credit,Customizable,sapien arcu sed augue aliquam erat volutpat,Warehousing,/donec.h:124
{5ffbdff5-15d2-4a26-8744-48195d52ba85},{996b3876-f5d8-4d15-bf1a-b3c7ab9605c5},comment,Robust,rhoncus dui vel sem sed sagittis,Sales Tax,/augue.cpp:751
{850fe420-572c-41fe-b0bf-edf5abb49b55},{1a364409-d281-4326-83a7-7876c6ef84aa},problem,Networked,curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel,MVPN,/dapibus.java:199
{fb93a0dd-e7d1-4565-8eb4-57e7249362b3},{4f5f9a0e-5212-45dd-bba2-1f8f121c59c3},extra credit,instruction set,sapien placerat ante nulla justo aliquam quis,Special Events,/cras.h:952
{84af15f1-743e-490a-81f5-0c3f63684162},{0d9b56cf-3040-4269-8a07-e1ceae22004d},comment,Streamlined,dapibus nulla suscipit ligula in lacus curabitur at ipsum ac,Special Education,/elementum.cpp:657
{a0093358-6b6c-423e-b5ba-7cb4339d03a5},{2ce315af-788a-452a-a60f-9893a79f0a4d},problem,Synergistic,cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan,Real Estate Transactions,/id.java:317
{3a822cbc-e52e-4d0f-865c-665707c52730},{eeb16789-3451-45d7-af8f-78382dc55f1a},extra credit,object-oriented,praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede,Ethics,/porta.h:254
{0d07e392-379d-43f6-8938-4bd24413b442},{d900f0dc-2317-4a41-a338-2c79bcb74f65},comment,success,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus,RFID Applications,/natoque.cpp:901
{91bb6703-d22f-41f0-9389-5bbca4f6ffcd},{57e72432-e0dd-4495-a6e9-4ea7a5f827c2},problem,demand-driven,morbi vestibulum velit id pretium iaculis diam erat,HW development,/quam.java:418
{50d61726-ff86-4301-bd56-da51123450d9},{c0de9313-d0da-4032-ba63-e6b7823dfd57},extra credit,Total,mauris lacinia sapien quis libero nullam sit amet turpis,VTL,/eget.h:528
{c118fa5d-ce26-462d-8dc3-bd1e669c20e9},{98987645-f9fc-4d33-95c7-cc2bbb3a43ee},comment,support,nulla suscipit ligula in lacus curabitur at ipsum,Volunteer Recruiting,/platea.cpp:796
{0c4693cd-dbc7-4a7e-9b5e-89193f281278},{da1adb51-cd0a-46af-86b0-1b643b9848f7},problem,Upgradable,arcu libero rutrum ac lobortis vel,Wireless,/habitasse.java:936
{d49bbefd-57e5-4b18-b1b8-7d89aba55b7a},{faa6e795-09b1-4be6-b5c8-77f08000e3cb},extra credit,access,erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin,DMC,/nunc.h:838
{9de4a674-1ecb-4eaa-810e-e64919ebb566},{2523d1b8-ffea-4c6c-b681-c72d440e365b},comment,complexity,id consequat in consequat ut nulla sed,Breaking News,/odio.cpp:518
{58db7847-020a-4d14-aa22-718ef3245ca6},{1ff1bdb4-1506-4ba1-9df3-f12eead3c93f},problem,asynchronous,sapien quis libero nullam sit amet turpis,Global Health,/faucibus.java:249
{966a4b93-4d6e-4c2a-bdd5-2e8930d83c21},{722d3f3d-5a27-4346-85bd-278299fae75c},extra credit,exuding,nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam,Corel Draw,/interdum.h:508
{e0762478-acd3-416c-a37e-5d1907efc15f},{760a22f8-ec46-4b37-be96-4a9cded7bcad},comment,parallelism,vestibulum velit id pretium iaculis diam erat,IQMS,/sed.cpp:337
{c0a98dcf-f4d8-43ab-96d5-6f999521806f},{8db34323-d733-4203-9ecf-b6d45be30467},problem,contextually-based,a ipsum integer a nibh in quis justo maecenas,Glassfish,/tristique.java:106
{66290c9d-06d0-4b1e-a9f5-1429f60be804},{0f8b1f54-da1c-4406-8f63-f308d8d042c2},extra credit,capacity,phasellus id sapien in sapien iaculis congue vivamus metus,FM,/justo.h:295
{b97da9de-e8a3-434b-af36-c8905a6e1863},{2f3c2484-6258-4333-aea6-682d51f67b64},comment,installation,donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit,MXF,/fusce.cpp:156
{db8f3896-75e3-4b28-8ed2-970d92e214b4},{7a7e41b8-d2eb-4d4f-a6bc-fb44f3f1f798},problem,Programmable,vulputate nonummy maecenas tincidunt lacus,Environmental Management Systems,/nibh.java:255
{e094a5d7-2f98-466f-9dfd-9e4e35860e76},{0a57c90f-efcc-4d66-87e8-8e13d622b2f4},extra credit,Visionary,nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum,RCS Selector,/ultrices.h:209
{22f94aaa-ab74-4cec-a038-61d70a3059db},{7042671d-853e-412e-b375-e2c06e013814},comment,core,praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede,HDX,/quisque.cpp:110
{9bab4b17-fa6e-4e99-8209-2223603e8a65},{12e254c4-2b4e-4636-86f1-81524b578b7c},problem,interface,condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat,HW Design,/id.java:121
{546cdd91-97d9-40ac-972b-3cd87e0aae8a},{2cd90341-9d9a-42ac-a6dc-d10c944ec358},extra credit,installation,amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at,JES2,/vel.h:422
{ce0c9171-78cb-45fc-a55d-2ebf4444d930},{fcf82f00-1a51-4cdd-b3c7-9ac2f7d17e34},comment,utilisation,lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer,Topographic Surveys,/fermentum.cpp:669
{399d2a16-7f07-4418-94f7-c18cc105e94d},{fdacc579-4dd1-4f4a-93a2-12cd4f601eb4},problem,reciprocal,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec,Visual Basic,/rutrum.java:273
{b96ac14f-955e-4c3b-886a-4afc2347815b},{a4323378-ed9b-42da-9f7c-f47233cebddd},extra credit,product,libero non mattis pulvinar nulla pede,Healthcare Industry,/suspendisse.h:840
{cff1af1a-0f60-4d2b-958e-4f6e65c11a38},{372df2c6-8ce4-42f8-a34e-7bd95e49c05b},comment,24 hour,ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in,WFO,/viverra.cpp:260
{b62bd816-fd14-42e5-ba6c-0fdd92a71f7b},{10fb0356-0f85-45a2-bc96-cb97aa4b036d},problem,actuating,integer aliquet massa id lobortis convallis tortor,Lucene,/erat.java:747
{0bd07d28-0be6-47ab-97a2-40935669eea5},{01135b8b-9545-4d69-9234-1f0de977f185},extra credit,Proactive,velit eu est congue elementum in,GBA,/nisl.h:956
{2c30602c-5177-4b81-a59b-9e99a631fcb7},{c2965741-7d45-428d-91c2-747583e424f9},comment,installation,in leo maecenas pulvinar lobortis est phasellus,Purchasing,/posuere.cpp:598
{7a6deecb-281e-4c66-b90d-d1a10f331d1a},{022365c3-bfff-4a48-8dbf-344f0bde1ec1},problem,web-enabled,nec dui luctus rutrum nulla tellus in sagittis dui vel,Financial Risk Management,/ut.java:931
{36d71628-59f4-4bcf-9b1e-0e3e5983984a},{128c54aa-cd55-4029-8b9b-9896277f1013},extra credit,open architecture,volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla,System Administration,/nibh.h:549
{7347cbd6-6120-47b5-a536-000ba19d3426},{8d1c5dd1-4d9f-4885-9f8a-644957d39fb7},comment,access,massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi,Data Collection,/luctus.cpp:743
{355a3aef-62ce-44b2-97a7-273778893ab6},{d7eb6a59-3fd2-498f-bc4b-7872e3f94aca},problem,logistical,nulla tempus vivamus in felis eu sapien cursus,Owners Representative,/quis.java:993
{aae752ce-7175-4774-85f5-a97645fd47ba},{bb79f257-1d07-419c-ad96-e31939f6731f},extra credit,solution-oriented,non pretium quis lectus suspendisse potenti,Capacity Utilization,/purus.h:316
{3fdb63bc-54f7-4ac4-b3b6-8a7727fcb93a},{c325ef2d-8a69-41ee-9d06-fac9f4b04d3b},comment,Open-source,sed tincidunt eu felis fusce posuere felis sed lacus morbi,TMN,/scelerisque.cpp:828
{f4ab4085-74b4-44e2-ab3b-452f9017a348},{a0fed2b3-3d79-4b15-8ffa-27e286632fca},problem,Quality-focused,felis eu sapien cursus vestibulum proin eu mi nulla ac enim in,International Logistics,/lobortis.java:533
{a3b1e425-40aa-4f6f-922f-b2f0e59679ec},{81c89689-2c32-44b7-b7de-7d2f18597f55},extra credit,Reactive,at feugiat non pretium quis lectus suspendisse potenti in eleifend quam,ERP Implementations,/quam.h:365
{16dc1478-c2a0-420f-ae69-4a9aa8962f4d},{f5716e99-816d-4afe-8f47-cf7e4029ebd0},comment,fresh-thinking,luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur,Employment Law,/tincidunt.cpp:41
{52d406d3-2a61-4ed0-9967-f27e122a5dac},{50bc7e61-642a-4f79-a2cd-8436c9e4a6b2},problem,Virtual,elementum nullam varius nulla facilisi cras non,Object Oriented Perl,/ligula.java:820
{edafa57e-ab92-4b66-85e3-0e885b6c00cd},{83f9a14e-06cc-444f-ba00-d98495d567c9} ,extra credit,Ameliorated,diam in magna bibendum imperdiet nullam orci pede venenatis,Three.js,/convallis.h:451
{81c52f72-368b-4e13-b686-951b915f0e84},{5ee994b2-0635-4345-9b35-f62eb0543905},comment,Programmable,vel pede morbi porttitor lorem id ligula,Executive Protection,/nulla.cpp:774
{b7f29dff-92c8-4694-be63-122bd0c7e31b},{32a574f3-9b94-4a6b-bc61-b20e0540f54d},problem,stable,nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,JSF,/enim.java:753
{f718592b-b486-482e-9b51-30a247fffe58},{491fb4e6-c167-471d-b036-de04d7df225d},extra credit,moratorium,consequat varius integer ac leo,Microsoft DNS,/platea.h:901
{4a42a025-ce28-4bd2-8b08-fcea568acab1},{22e0d573-9567-4b2b-a178-3152d26beebd},comment,zero defect,eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus,Publishing,/semper.cpp:299
{6a98af42-6c63-41ba-bb71-2e4cb1e5abfb},{f6d83f96-0876-4a80-99f7-e76d99de188d},problem,Multi-channelled,vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus,Ultiboard,/dis.java:532
{186e22e9-3411-4c0d-bdf7-2091eea04677},{dc3a6e3e-3b5d-45a0-b414-667cbf313e1c},extra credit,Seamless,nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa,eBay API,/erat.h:889
{95b349fc-89b8-4a0e-944f-6077362ba7e1},{90655acd-f50d-4580-991a-d99566aa7802},comment,model,eget eleifend luctus ultricies eu nibh quisque id,CBOT,/viverra.cpp:186
{9a2a0e74-2393-46c5-995e-9cb68c0cb822},{a476373f-6043-452c-a5f6-1e0477845ac7},problem,bi-directional,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,MVC,/mauris.java:904
{9561e8ac-3445-476b-af74-9513c3c94633},{996b3876-f5d8-4d15-bf1a-b3c7ab9605c5},extra credit,Enhanced,libero nullam sit amet turpis elementum ligula,VLR,/mus.h:671
{6cb85a7a-0279-4ed1-8465-7ee6c5a6b429},{1a364409-d281-4326-83a7-7876c6ef84aa},comment,paradigm,ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at,TDC3000,/elementum.cpp:600
{975163c9-82ff-4642-99ad-e6480f901f1a},{4f5f9a0e-5212-45dd-bba2-1f8f121c59c3},problem,portal,dui luctus rutrum nulla tellus in sagittis dui vel,Vsftpd,/felis.java:141
{26504211-48da-482e-9656-472c4bacbd99},{0d9b56cf-3040-4269-8a07-e1ceae22004d},extra credit,Upgradable,sollicitudin mi sit amet lobortis sapien,Bank Reconciliation,/hac.h:65
{80c46fb2-084f-4b2e-8787-2c1b0edb060f},{2ce315af-788a-452a-a60f-9893a79f0a4d},comment,Profound,nisl aenean lectus pellentesque eget nunc donec,CSS,/in.cpp:8
{fb6cdb01-cf30-417c-b6cf-4c61a2ce675e},{eeb16789-3451-45d7-af8f-78382dc55f1a},problem,Up-sized,nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla,Hyperion,/augue.java:556
{9d581b12-06dc-4ff1-8d1c-b1bee70fa823},{d900f0dc-2317-4a41-a338-2c79bcb74f65},extra credit,optimal,nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer,eEmpact,/consequat.h:213
{622b9240-d97a-4730-ad9f-bb048dc2f53d},{57e72432-e0dd-4495-a6e9-4ea7a5f827c2},comment,Compatible,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum,xCAT,/ante.cpp:723
{3bc2e28b-2c18-4eeb-95a7-48c80d4b0318},{c0de9313-d0da-4032-ba63-e6b7823dfd57},problem,Ergonomic,curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit,IT Service Delivery,/pellentesque.java:983
{4faa7159-80cd-49cf-a5c0-a77a0d98d8e5},{98987645-f9fc-4d33-95c7-cc2bbb3a43ee},extra credit,Configurable,amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,IRS problem resolution,/quisque.h:490
{18b0023a-2ea9-4fa3-8c5a-f6a290b6f973},{da1adb51-cd0a-46af-86b0-1b643b9848f7},comment,customer loyalty,aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec,FSCM,/sit.cpp:491
{fc8ed856-d3da-4b87-a5ce-9644a54433b9},{faa6e795-09b1-4be6-b5c8-77f08000e3cb},problem,standardization,luctus et ultrices posuere cubilia curae,PDH,/sodales.java:503
{03833c70-f8e9-4ae0-bfef-81d563289df5},{2523d1b8-ffea-4c6c-b681-c72d440e365b},extra credit,support,consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat,Java Applets,/vel.h:303
{2179d49e-feee-482f-8a12-33dbff7f1754},{1ff1bdb4-1506-4ba1-9df3-f12eead3c93f},comment,mission-critical,sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in,EIFS,/proin.cpp:655
{b9836bfa-fcfb-4edf-87cb-da9c7ce06d83},{722d3f3d-5a27-4346-85bd-278299fae75c},problem,intranet,erat curabitur gravida nisi at nibh in hac habitasse,Business Intelligence Tools,/velit.java:729
{bf13844e-7463-42da-80e1-837b0d628601},{760a22f8-ec46-4b37-be96-4a9cded7bcad},extra credit,local area network,sapien non mi integer ac neque duis bibendum morbi non quam nec dui,Equity Capital Markets,/amet.h:282
{987dc199-308c-455d-b05e-e683ef849d9b},{8db34323-d733-4203-9ecf-b6d45be30467},comment,Face to face,massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in,Jitter,/nulla.cpp:334
{57061483-fd35-4906-a327-989ba1145378},{0f8b1f54-da1c-4406-8f63-f308d8d042c2},problem,scalable,pretium iaculis diam erat fermentum justo,Online Help,/mi.java:132
{5bed513b-17f2-4029-8a09-0b49da0c8ca0},{2f3c2484-6258-4333-aea6-682d51f67b64},extra credit,Team-oriented,tempus vivamus in felis eu sapien cursus vestibulum proin eu mi,Fitness,/felis.h:260
{e812dee4-9405-4422-8b47-f43686da70d1},{7a7e41b8-d2eb-4d4f-a6bc-fb44f3f1f798},comment,Integrated,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis,xCAT,/et.cpp:996
{9c1c0ef9-204f-4083-a645-91b835b5763e},{0a57c90f-efcc-4d66-87e8-8e13d622b2f4},problem,Customizable,id justo sit amet sapien,Oracle OLAP,/rhoncus.java:616
{9e2c38c3-8b65-4bd1-8e56-522bfb7a049d},{7042671d-853e-412e-b375-e2c06e013814},extra credit,fresh-thinking,tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor,RFID,/faucibus.h:969
{b2ec4c05-8755-4340-8886-a463927b72e4},{12e254c4-2b4e-4636-86f1-81524b578b7c},comment,model,non mauris morbi non lectus aliquam sit amet,Umbilicals,/a.cpp:863
{bb1e4df6-7064-40d5-ae0e-97da4e3065ba},{2cd90341-9d9a-42ac-a6dc-d10c944ec358},problem,incremental,dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis,Rheumatology,/nulla.java:327
{b1b51294-9d4c-4190-8106-0592eb2f694b},{fcf82f00-1a51-4cdd-b3c7-9ac2f7d17e34},extra credit,coherent,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut,Full SDLC,/elementum.h:169
{6eefcbc6-590f-4284-8a98-2410a2be3796},{fdacc579-4dd1-4f4a-93a2-12cd4f601eb4},comment,Managed,faucibus orci luctus et ultrices posuere cubilia,Lean Manufacturing,/vel.cpp:581
{176a0884-9b2b-42e3-9f95-4909da8b5647},{a4323378-ed9b-42da-9f7c-f47233cebddd},problem,artificial intelligence,in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae,HTML,/sem.java:837
{e4972807-9fdd-480e-a6bb-ff30e14cf6fe},{372df2c6-8ce4-42f8-a34e-7bd95e49c05b},extra credit,Phased,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum,Financial Services,/interdum.h:913
{9b9c0d7e-5be6-4331-b389-4c7f4811cc09},{10fb0356-0f85-45a2-bc96-cb97aa4b036d},comment,optimizing,non ligula pellentesque ultrices phasellus id sapien,Education,/aliquet.cpp:787
{4f00d318-7c6c-4ef9-899b-e8fa1cc05938},{01135b8b-9545-4d69-9234-1f0de977f185},problem,flexibility,dapibus augue vel accumsan tellus nisi eu orci,NRSWA,/ultrices.java:295
{dbff1607-5093-476e-829e-f35dbdbac876},{c2965741-7d45-428d-91c2-747583e424f9},extra credit,web-enabled,in hac habitasse platea dictumst etiam faucibus cursus,Environmental Management Systems,/vitae.h:838
{631090d1-d624-4b69-96f8-3d139d8ed16b},{022365c3-bfff-4a48-8dbf-344f0bde1ec1},comment,Reactive,ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in,Office Administration,/in.cpp:29
{599d611a-0ba5-4e00-91c4-ff55cbe6e8d2},{128c54aa-cd55-4029-8b9b-9896277f1013},problem,secondary,donec odio justo sollicitudin ut suscipit a feugiat,Corporate FP,/ut.java:1000
{a08c6d44-21a2-42b5-9228-d00f86534c3e},{8d1c5dd1-4d9f-4885-9f8a-644957d39fb7},extra credit,synergy,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam,SAP Business ByDesign,/quis.h:28
{ea0f3636-fa90-49d1-b703-34481026ec29},{d7eb6a59-3fd2-498f-bc4b-7872e3f94aca},comment,help-desk,pede justo eu massa donec dapibus duis at velit eu est congue elementum in,American Literature,/nulla.cpp:448
{17f252ed-c18f-4dcd-b5d3-96fa68b8945b},{bb79f257-1d07-419c-ad96-e31939f6731f},problem,policy,in lectus pellentesque at nulla suspendisse potenti cras,ASP.NET MVC,/faucibus.java:361
{9297c5f2-ad67-4aa3-8166-eeeff172acb8},{c325ef2d-8a69-41ee-9d06-fac9f4b04d3b},extra credit,Multi-lateral,sapien cum sociis natoque penatibus et magnis dis,Sculpture,/fusce.h:936
{caffc1b4-c245-422c-9c1f-2a247f134ab0},{a0fed2b3-3d79-4b15-8ffa-27e286632fca},comment,asynchronous,nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget,Product Marketing,/turpis.cpp:428
{623ddcda-5dfd-40ad-9e2b-dc72a9b67127},{81c89689-2c32-44b7-b7de-7d2f18597f55},problem,data-warehouse,morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl,Classical,/vehicula.java:655
{5220a68b-eb99-42e5-9dff-6d7c845d884e},{f5716e99-816d-4afe-8f47-cf7e4029ebd0},extra credit,hub,nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi,Academic Writing,/vitae.h:505
{f7501602-28b9-4701-913b-ca61459028ee},{50bc7e61-642a-4f79-a2cd-8436c9e4a6b2},comment,Fundamental,vitae nisi nam ultrices libero non mattis pulvinar nulla pede,Ebooks,/elit.cpp:490
{51c4e3e1-f925-4994-898c-a2a8d4f99505},{83f9a14e-06cc-444f-ba00-d98495d567c9} ,problem,Future-proofed,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,Combined Cycle,/rhoncus.java:847
{92d475b1-b023-409f-8def-fe50553870c0},{5ee994b2-0635-4345-9b35-f62eb0543905},extra credit,installation,sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et,Concept HDL,/lobortis.h:651
{efe3df6e-c20e-4b76-a672-5adfd5017079},{32a574f3-9b94-4a6b-bc61-b20e0540f54d},comment,structure,velit eu est congue elementum in hac habitasse,OllyDbg,/ac.cpp:503
{15eebab3-1edc-49be-aed5-6b41ee4e8b1c},{491fb4e6-c167-471d-b036-de04d7df225d},problem,product,venenatis turpis enim blandit mi in,NTFS,/vehicula.java:718
{75963200-2a47-4840-81f1-cdd56135fa4e},{22e0d573-9567-4b2b-a178-3152d26beebd},extra credit,motivating,lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus,Guest Service Management,/ac.h:536
